query_id,Q0,duc_id,rank,BM25_score,System_name
3,Q0,Spaceflight_osteopenia,74,4.106262683868408,Lucene
3,Q0,List_of_human_spaceflights,75,4.096368789672852,Lucene
3,Q0,Microgravity,76,4.084255695343018,Lucene
3,Q0,NewSpace,77,4.079543113708496,Lucene
3,Q0,Satellite,78,4.074670314788818,Lucene
3,Q0,Animals_in_space,79,4.065373420715332,Lucene
3,Q0,PBS,80,4.049039840698242,Lucene
3,Q0,Lagrangian_point,81,4.043036460876465,Lucene
3,Q0,Militarization_of_space,82,4.030736923217773,Lucene
3,Q0,Panspermia,83,3.9548611640930176,Lucene
3,Q0,Explorer_1,84,3.948895215988159,Lucene
3,Q0,Wake_Island,85,3.8883087635040283,Lucene
3,Q0,Cape_Verde,86,3.8817405700683594,Lucene
3,Q0,Satellite_navigation_system,87,3.857311248779297,Lucene
3,Q0,Satellite_navigation,88,3.857311248779297,Lucene
3,Q0,Rocket_launch,89,3.840445041656494,Lucene
3,Q0,Earth,90,3.8359131813049316,Lucene
3,Q0,Communications_satellite,91,3.814227819442749,Lucene
3,Q0,Telecommunications_satellite,92,3.814227819442749,Lucene
3,Q0,Jim_Lovell,93,3.800187826156616,Lucene
3,Q0,Operation_Paperclip,94,3.7859268188476562,Lucene
3,Q0,Satellite_radio,95,3.743774652481079,Lucene
3,Q0,Space_weather,96,3.733224868774414,Lucene
3,Q0,Space_and_survival,97,3.732786178588867,Lucene
3,Q0,Atmosphere_of_Earth,98,3.7295420169830322,Lucene
3,Q0,Air,99,3.7295420169830322,Lucene
3,Q0,Earth's_atmosphere,100,3.7295420169830322,Lucene
